event-id,visible,timestamp,location-long,location-lat,external-temperature,ground-speed,heading,height-above-msl,gls:light-level,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
18557550099,TRUE,17:53.0,-84.580256,47.423808,19.9,5.2,0,561.6,9550,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550100,TRUE,18:52.0,-84.5797184,47.4255776,20.6,2.5,0,599.4,6324,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550101,TRUE,19:51.0,-84.5814144,47.4306176,20.6,18.9,335.4,569.9,8022,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550102,TRUE,20:51.0,-84.584288,47.436192,20.5,19,2,478.1,4954,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550103,TRUE,21:52.0,-84.583232,47.4441184,20.8,10.2,31.2,473.5,5379,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550104,TRUE,22:52.0,-84.5814336,47.4451584,21,4.9,0,574.6,12835,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550105,TRUE,23:52.0,-84.578336,47.4462688,21.3,3.9,0,747.5,8536,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550106,TRUE,24:51.0,-84.5773376,47.4532384,20.9,18.8,4.7,712.2,7252,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550107,TRUE,25:52.0,-84.578048,47.4595104,20.5,8.3,37.7,673.1,4947,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550108,TRUE,26:52.0,-84.5774784,47.4639296,20.3,19.5,10.4,657.1,6859,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550109,TRUE,27:52.0,-84.576128,47.4697216,20,8.1,332,661.9,10158,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550110,TRUE,28:52.0,-84.5790272,47.4770112,20,12.4,336.3,572.3,9810,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550111,TRUE,29:51.0,-84.5790528,47.482288,20.1,12.8,348.4,580.3,7695,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550112,TRUE,30:52.0,-84.578944,47.48552,20.3,5.9,0,607.8,12054,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550113,TRUE,31:52.0,-84.5779648,47.4881888,20.8,18.6,17.3,637.7,6616,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550114,TRUE,32:52.0,-84.5809792,47.4963104,20.5,16.9,354.1,551.7,8564,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550115,TRUE,33:53.0,-84.5822592,47.5004992,20.4,10.2,33.9,589,13357,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550116,TRUE,34:53.0,-84.5824192,47.5031904,20.9,16.3,335.8,629.7,8446,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550117,TRUE,35:52.0,-84.5848832,47.5104416,20.5,14,346.6,547.5,9638,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550118,TRUE,36:51.0,-84.5897472,47.5161056,20.4,16.9,342.9,487.1,4778,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550119,TRUE,37:51.0,-84.5928448,47.5222368,20.2,11.6,330.4,441.1,6897,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550120,TRUE,38:52.0,-84.5967232,47.5284352,20.4,15.4,352.2,387.9,2694,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550121,TRUE,39:52.0,-84.5992064,47.5329664,21,9.4,292.1,419.9,9623,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550122,TRUE,40:52.0,-84.6010688,47.5357888,21.5,12.2,333,453.4,9321,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550123,TRUE,41:52.0,-84.60448,47.537824,21.8,15.9,318,460.2,6714,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550124,TRUE,42:51.0,-84.6110016,47.5373568,22.2,13.5,330.3,436,6744,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550125,TRUE,43:52.0,-84.6144256,47.5393632,22.3,3.8,0,505.8,5040,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550126,TRUE,44:53.0,-84.6117632,47.5405376,22.2,11,75.6,741,8903,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550127,TRUE,45:51.0,-84.6105984,47.5416,22,8.3,320.3,889.5,8306,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550128,TRUE,46:52.0,-84.6158656,47.5485792,20.9,16.4,337.3,766.3,8277,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550129,TRUE,47:52.0,-84.6216896,47.5547264,20,13.4,328.6,695.6,8130,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550130,TRUE,48:51.0,-84.6253312,47.5620992,19.5,16.4,352.5,605.1,6997,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550131,TRUE,49:52.0,-84.626624,47.568016,19.4,20.5,357.6,573.7,5191,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550132,TRUE,50:52.0,-84.6268096,47.5747808,19.4,14.9,346.3,548.4,8819,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550133,TRUE,51:51.0,-84.6308288,47.5774944,19.9,10.8,320.7,556.4,4882,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550134,TRUE,52:52.0,-84.6339904,47.5833248,20.1,17.4,345.3,536,3182,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550135,TRUE,53:51.0,-84.6369472,47.5902144,20.2,10.7,344.5,511.7,8871,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550136,TRUE,54:51.0,-84.636256,47.5943872,20.4,10.5,328.8,535.9,7825,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550137,TRUE,55:52.0,-84.640864,47.599232,20.6,12.8,348,500.4,5915,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550138,TRUE,56:51.0,-84.645472,47.605536,20.8,11.7,341.8,472.2,13314,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550139,TRUE,57:52.0,-84.6473472,47.6091968,21.2,9.1,58.2,518,5963,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550140,TRUE,58:52.0,-84.6454976,47.6099808,21.8,5.5,0,708.4,7386,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550141,TRUE,59:52.0,-84.642944,47.6102912,21.9,5,0,910.5,11776,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550142,TRUE,00:51.0,-84.6449216,47.6159936,21.4,19,5.7,881.4,7159,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550143,TRUE,01:53.0,-84.6484288,47.6240608,20.5,15.2,342.3,729.7,7176,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550144,TRUE,02:51.0,-84.65104,47.6321376,20.1,15.5,354.3,585.1,7560,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550145,TRUE,03:52.0,-84.6537344,47.6396096,20.1,13,341.4,519.7,13599,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550146,TRUE,04:51.0,-84.6553408,47.6414144,20.7,12.1,1.4,555.6,9064,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550147,TRUE,05:52.0,-84.6571264,47.64832,21,17.8,359.4,495.3,6206,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550148,TRUE,06:52.0,-84.65936,47.6536896,21.4,8.1,320,491.8,11778,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550149,TRUE,07:51.0,-84.6618944,47.654912,22.1,5.9,0,566.4,8862,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550150,TRUE,08:52.0,-84.6607232,47.6551744,22.4,7.6,33.9,730.4,10250,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550151,TRUE,09:52.0,-84.6573888,47.6556352,22.4,7,79.3,953.5,11937,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550152,TRUE,10:52.0,-84.6569664,47.6569888,22,13.1,342.5,1111.9,7350,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550153,TRUE,11:52.0,-84.6587392,47.6658336,20.7,14.7,344.6,926.4,7715,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550154,TRUE,12:52.0,-84.6620096,47.6737824,19.8,10.4,319.7,771.3,8659,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550155,TRUE,13:52.0,-84.6666496,47.6773952,19.8,8.7,320.4,805.9,10144,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550156,TRUE,14:51.0,-84.670016,47.6844256,19.7,14,353.3,727.1,7574,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550157,TRUE,15:52.0,-84.6713344,47.692272,19.5,13.4,359.4,622,7557,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550158,TRUE,16:51.0,-84.671072,47.7002304,19.5,10.5,325.7,510.6,11380,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550159,TRUE,17:52.0,-84.6705152,47.7068352,19.9,9,126,492.2,6209,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550160,TRUE,18:50.0,-84.6699456,47.7083808,20.7,2.8,0,559.9,9570,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550161,TRUE,19:52.0,-84.6678144,47.7165312,20.7,15.1,20.7,457.5,6413,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550162,TRUE,20:51.0,-84.6707072,47.721936,20.9,5.7,0,454.3,4679,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550163,TRUE,21:51.0,-84.6733376,47.7235232,21.6,7.2,0,480.1,9623,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550164,TRUE,22:51.0,-84.6769408,47.7265024,21.9,7.5,0,492.3,7936,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550165,TRUE,23:50.0,-84.6792704,47.7326112,22.1,9.6,340.2,415,5534,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550166,TRUE,24:51.0,-84.6800704,47.7351456,22.3,3.7,0,455.5,10905,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550167,TRUE,25:52.0,-84.6830272,47.7388,22.5,2.6,0,440.2,10351,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550168,TRUE,26:50.0,-84.6811072,47.739376,22.7,5.2,0,517.9,9332,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550169,TRUE,27:52.0,-84.6779072,47.7421344,22.6,16.8,85.4,557.5,14113,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550170,TRUE,28:51.0,-84.6769792,47.7457952,22.3,5.4,0,539.6,9345,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550171,TRUE,29:51.0,-84.6764544,47.7515104,22,14.2,11.8,455.3,6054,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550172,TRUE,30:51.0,-84.6736768,47.7527168,22,11.8,75.8,596.9,4436,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550173,TRUE,31:51.0,-84.6687616,47.7526592,21.9,0.9,2.6,747.4,6608,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550174,TRUE,32:51.0,-84.6711552,47.7556672,21.8,13.5,335.9,766.4,8088,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550175,TRUE,33:52.0,-84.6730368,47.7642528,21,15.7,347.6,648.4,6105,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550176,TRUE,34:53.0,-84.6724992,47.766832,20.8,4.2,168,703.2,2282,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550177,TRUE,35:52.0,-84.6676608,47.7670336,21,13.7,94.2,866.5,12832,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550178,TRUE,36:51.0,-84.669696,47.7700608,20.9,5.6,0,862.9,10960,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550179,TRUE,37:51.0,-84.6734784,47.77608,20.4,16.6,347.5,815.3,6469,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550180,TRUE,38:51.0,-84.6767808,47.7834656,19.9,13.1,352.9,713.7,8071,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550181,TRUE,39:54.0,-84.674272,47.7923936,19.4,14.3,359,587.9,9145,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550182,TRUE,40:50.0,-84.6732544,47.7951936,19.6,5,0,662.3,11148,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550183,TRUE,41:52.0,-84.6746496,47.7955136,20.1,11.9,99.5,745.1,11505,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550184,TRUE,42:51.0,-84.6772288,47.7985536,20.3,14.5,339,761.2,8522,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550185,TRUE,43:51.0,-84.681504,47.804736,19.9,9.2,332.3,639.7,9127,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550186,TRUE,44:55.0,-84.6825856,47.8132256,19.7,20.2,17.6,475.7,5723,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550187,TRUE,45:51.0,-84.6842496,47.8177984,19.9,6.3,0,451.4,12259,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550188,TRUE,46:53.0,-84.6815232,47.8174208,20.4,9.1,117.9,522.5,6540,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550189,TRUE,47:52.0,-84.6769664,47.8178304,20.6,11,42.2,617,4853,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550190,TRUE,48:53.0,-84.6790208,47.823456,20.5,17.5,8.9,570.4,6392,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550191,TRUE,49:51.0,-84.680768,47.8307648,20,11,286,446.9,11038,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550192,TRUE,50:52.0,-84.6874944,47.8315872,20.1,7.2,0,445.3,7104,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550193,TRUE,51:51.0,-84.69216,47.8309792,20.7,8,283.3,455.4,10888,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550194,TRUE,52:53.0,-84.6889856,47.8306432,20.7,6.9,43.1,598,11386,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550195,TRUE,53:51.0,-84.693024,47.8325248,20.6,5.9,0,608.5,10554,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550196,TRUE,54:51.0,-84.6973184,47.8364192,20.2,11.3,331.6,557.9,9208,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550197,TRUE,55:51.0,-84.7005056,47.842624,19.6,15.2,293.4,475.4,9581,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550198,TRUE,56:51.0,-84.6981056,47.8441088,19.6,11.9,85.4,593.4,2586,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18557550199,TRUE,57:51.0,-84.6942848,47.8444864,19.8,3.2,0,750.9,9723,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283388,TRUE,59:45.0,-84.7037376,47.8522464,27.9,12.9,323,631.4,6702,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283389,TRUE,00:30.0,-84.7052928,47.857696,25.6,13.1,355.1,569.5,6405,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283390,TRUE,00:57.0,-84.7056,47.8593184,25.6,14.7,352.8,575,6405,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283391,TRUE,01:59.0,-84.7070208,47.8672896,22.9,18,8.9,453.9,6587,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283392,TRUE,02:58.0,-84.708544,47.8680672,21.9,4.1,0,506.7,7710,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283393,TRUE,03:57.0,-84.7068416,47.8680928,21.5,10.4,120.5,637,1981,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283394,TRUE,04:57.0,-84.7108608,47.8673792,21.1,5.2,0,666.1,7678,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283395,TRUE,05:56.0,-84.7157568,47.869616,20.5,12.3,345.8,603.5,4761,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283396,TRUE,06:57.0,-84.7202176,47.8741728,19.8,8.2,304.3,559.7,8106,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283397,TRUE,07:57.0,-84.7247168,47.8763584,19.4,10.2,215,527.6,8739,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283398,TRUE,08:56.0,-84.7308864,47.8755072,19.3,9.7,247.1,454.9,9227,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283399,TRUE,09:55.0,-84.7350592,47.8756224,19.3,6.9,0,477.2,7394,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283400,TRUE,10:56.0,-84.7374848,47.8797952,18.9,13.1,5,465.8,4865,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283401,TRUE,11:56.0,-84.7384576,47.8850464,18.4,7.9,289,375.2,8669,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283402,TRUE,12:57.0,-84.7392576,47.8858752,18.5,8,241,397.2,5394,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283403,TRUE,13:56.0,-84.7357632,47.880944,18.8,11.7,132.2,366.1,9039,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283404,TRUE,14:56.0,-84.731712,47.880368,18.8,4.7,0,405.7,10255,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283405,TRUE,15:56.0,-84.7304384,47.8778368,19.1,13.5,142,392.1,1676,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283406,TRUE,16:56.0,-84.7312,47.876464,19.2,12.7,40,396.9,2370,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283407,TRUE,17:56.0,-84.7272896,47.8797376,18.9,6.4,0,425.4,7720,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283408,TRUE,18:56.0,-84.7249152,47.882096,18.8,7.1,0,447.4,4590,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283409,TRUE,19:57.0,-84.7209472,47.885968,18.5,12.7,40.9,461.5,4425,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283410,TRUE,20:56.0,-84.7178112,47.8885952,18.3,9.6,102.6,494.2,2772,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283411,TRUE,21:56.0,-84.7149888,47.8900096,18.3,16.9,356.5,545.5,5505,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283412,TRUE,22:56.0,-84.7168448,47.8969088,18,13.3,348.9,477.5,5687,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283413,TRUE,23:56.0,-84.7166144,47.9031104,17.5,10,332.2,381.6,7334,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283414,TRUE,24:56.0,-84.7177024,47.9087744,17,11.6,352.5,336.5,5152,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283415,TRUE,25:56.0,-84.7221056,47.9104608,17.1,6.3,0,337.6,9271,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283416,TRUE,26:55.0,-84.7222336,47.9107904,17.4,11.6,312.3,397.6,6867,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283417,TRUE,27:57.0,-84.7291776,47.9130144,17.3,9,290.9,332.7,4865,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283418,TRUE,28:57.0,-84.7337088,47.913648,17.3,0,0,309.4,55,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18604283419,TRUE,29:55.0,-84.7336896,47.9135968,17.1,0.3,0,285.5,25,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
